Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
HeimWerk Hackescher Markt,4.4,30 € ou moins,Bavaroise,[]
BRLO Charlottenburg,4.2,30 € ou moins,Brasserie,[]
Vox Restaurant,4.5,30 € ou moins,Internationale,"['schwarzfederhuhn', 'koriander', 'kokosnusscurry', 'mit', 'vanillesauce', 'misokaramell', 'brust', 'pflaumen', 'wilder', 'kohlrabi', 'gefllte', 'und', 'yuzujus', 'buttermilchkohlrabi', 'vanilleeis', 'vom', 'chili', 'pp', 'schnittlauchl', 'brokkoli', 'anders', 'topinambur', 'sud', 'maisschnitte', 'bltterteighippe', 'mal', 'shiitake', 'karamellapfel', 'apfeltarte']"
Beef GrillClub by HASIR Leipziger Platz,4.3,30 € ou moins,Steak,"['art', 'baklava', 'filet', 'grne', 'rotwein', 'caesar', 'hummus', 'balsamicozwiebel', 'angus', 'lammkarree', 'konfit', 'chateaubriand', 'grner', 'crme', 'fume', 'chili', 'pommery', 'lamm', 'gegrilltes', 'stk', 'crouton', 'halbganz', 'rote', 'des', 'pastirma', 'lyonnaise', 'bohnen', 'steakhouse', 'ny', 'kalbskotelette', 'steakbutter', 'dilimi', 'marmelade', 'tomahawk', 'toast', 'jakobsmuscheln', 'zitronengras', 'ceviche', 'fisch', 'kompott', 'rahmmais', 'bourbon', 'porterhouse', 'ksekuchen', 'tage', 'kasik', 'entrecote', 'zwiebelsuppe', 'gruyre', 'pommes', 'pfeffer', 'irish', 'hhnchen', 'hasir', 'beete', 'hummer', 'grillclub', 'ei', 'getrffeltes', 'tartar', 'koriander', 'croutons', 'senf', 'mit', 'salata', 'burger', 'estragon', 'sautierte', 'kalbs', 'kartoffelpree', 'bauernlffelsalat', 'sucuk', 'avocado', 'nach', 'havuc', 'hause', 'rindermedaillon', 'lokum', 'delmonico', 'roquefort', 'chimichurri', 'us', 'mignonette', 'rahmspinat', 'tagessuppe', 'melba', 'dressing', 'ribeye', 'schalotten', 'zitronensorbet', 'kanadischer', 'sherry', 'mango', 'steak', 'lammkotelette', 'kseplatte', 'tournedos', 'kfte', 'pilze', 'beef', 'zitrusfrchte', 'franzsische', 'parmesan', 'pistazien', 'brle', 'thunfisch', 'salat', 'waldpilz', 'barnaise', 'rind', 'blaubeer', 'brot', 'walnusssalat', 'tuna', 'kopfsalat', 'g', 'grilllclub', 'knoblauch']"
"Mio - Restaurant, Bar, Events",3.3,30 € ou moins,Mondiale/Internationale,[]
AVIV 030,4.6,De 31 € à 50 €,Israelienne,"['hummus', 'crust', 'und', 'cauliflower', 'pita', 'fried', 'kitchen', 'crispy', 'egg', 'optional', 'hamshuka', 'minced', 'aubergine', 'panko', 'alle', 'in', 'eggs', 'ohne', 'from', 'je', 'rinderhackkfte', 'wrziger', 'salzgurken', 'and', 'market', 'auf', 'pochiertes', 'kebab', 'sauce', 'on', 'tuessat', 'blumenkohl', 'all', 'tomato', 'eggplant', 'saucen', 'bread', 'kofta', 'ei', 'seasoned', 'aromatic', 'no', 'marktsalad', 'mit', 'open', 'pickles', 'with', 'schug', 'sauces', 'blutwurstmanufaktur', 'pur', 'lunch', 'salad', 'each', 'fresh', 'poached', 'amba', 'boiled', 'rixdorf', 'tahini', 'bowl', 'gebratener', 'vegan', 'just', 'rixdorfer', 'plain', 'beef', 'pankokruste', 'shakshuka', 'saabich', 'knuspriger', 'tomatensauce', 'tomatensoe', 'gekochtem', 'salat', 'frischer', 'sun', 'aus']"
MAREDO Berlin Quartier 205,4,30 € ou moins,Côte de bœuf,[]
Peter Pane Berlin-Schloss,4.3,30 € ou moins,Burgers,"['still', 'hier', 'dream', 'frischem', 'cuba', 'fruchtbetont', 'mhren', 'closheim', 'junger', 'klassikburger', 'meister', 'rstzwiebeln', 'und', 'spirituosen', 'zubereitet', 'macaroni', 'der', 'spinat', 'viele', 'klaus', 'haselnusscremekugeln', 'leckereien', 'american', 'aromen', 'gin', 'cheddarjalapeocreme', 'patrn', 'beer', 'spritz', 'gerstete', 'grauburgunder', 'laktosefreier', 'krautsalat', 'trffelfee', 'feurige', 'cappuccino', 'beilage', 'spare', 'konzentrierter', 'daniels', 'bombay', 'gegrillte', 'in', 'blossom', 'sapphire', 'niceburger', 'vitaminreiche', 'minztee', 'kannst', 'sauer', 'hollnder', 'peterchen', 'trffelfritten', 'schokoladensauce', 'frohnatur', 'auf', 'absolut', 'me', 'basil', 'baden', 'hook', 'allein', 'hauswein', 'on', 'mangoingwer', 'beefbratling', 'feinherbe', 'saftigem', 'zwiebelringe', 'yuzu', 'mehrkorn', 'pfeffer', 'irish', 'heigetrnk', 'neck', 'dir', 'unser', 'brombeeren', 'gartensalat', 'rohrzucker', 'spirituose', 'no', 'fliegender', 'soda', 'sdsee', 'beerensauce', 'schokolinsen', 'hafercrunch', 'uhr', 'minigummibrchen', 'schneider', 'cheddarcheesesauce', 'iced', 'granatapfelhimbeervinaigrette', 'twist', 'im', 'geheimnis', 'rheinhessen', 'molli', 'bier', 'feierabendmen', 'l', 'cherrytomaten', 'geschmackserlebnis', 'himbeergeist', 'milch', 'pulled', 'ihren', 'eistee', 'sind', 'rindfleischburger', 'orange', 'microgreens', 'hefeweizen', 'zitrone', 'cremig', 'wahl', 'eichsttter', 'mozzarella', 'mixe', 'falafelerbsenbratling', 'stormy', 'joghurt', 'getrffelte', 'bionda', 'samova', 'filetstreifen', 'feiertags', 'lieblich', 'caipirinha', 'brombeerlikr', 'parmesan', 'ray', 'colada', 'horses', 'jeden', 'jgermeister', 'mezzo', 'minze', 'frischer', 'ale', 'tglich', 'klassik', 'chickenbratling', 'mineralwasser', 'havana', 'schmeckt', 'rind', 'blaubeeren', 'bestellen', 'safari', 'trffell', 'planted', 'g', 'feenflgel', 'veg', 'cremiger', 'trifft', 'parmesancreme', 'landhhnchen', 'aos', 'hollandaise', 'orangenlikr', 'auer', 'naturtrbes', 'blanc', 'frozen', 'teesorten', 'gentleman', 'martini', 'trocken', 'ksespeck', 'zu', 'angus', 'dreiksehoch', 'schokocrunch', 'fruchtsaft', 'weissweinschorle', 'basilikummayo', 'monday', 'dafr', 'crotons', 'hirtenwrfel', 'einzigartigen', 'zickensalat', 'moskito', 'gegrilltes', 'rindlfeisch', 'bleiben', 'coffee', 'lover', 'original', 'olivenbalsamicovinaigrette', 'lemon', 'tomaten', 'melonemaracujalimonade', 'zartbitter', 'haben', 'sauvignon', 'leichter', 'tanqueray', 'sour', 'greenoatbratling', 'roibuschtee', 'heier', 'grapefruit', 'ein', 'sirup', 'verheimlichen', 'abendmen', 'upgrade', 'je', 'ist', 'skartoffelfritten', 'kokosnuss', 'frangelico', 'temple', 'vom', 'freude', 'getrnk', 'hausgemachter', 'vodka', 'trffelcreme', 'vegane', 'eine', 'wildberry', 'fanta', 'coconut', 'vegetarischen', 'cheese', 'nuggets', 'hugo', 'wahlweise', 'grenadine', 'coca', 'prosecco', 'men', 'die', 'peter', 'kleiner', 'aperol', 'sex', 'ipanema', 'frischen', 'dry', 'whle', 'one', 'cocacola', 'vanillechocolatechipeiscreme', 'erntedank', 'mandel', 'einem', 'weckglas', 'shot', 'zum', 'karamell', 'kleine', 'getrockneter', 'heisse', 'i', 'hauseigener', 'frchte', 'nach', 'nacho', 'pane', 'pina', 'deinen', 'keine', 'tonic', 'schmetterlinge', 'beerenhunger', 'lieblingsbrot', 'hei', 'farmhouse', 'knusprig', 'longdrink', 'mix', 'einer', 'caesars', 'basilikum', 'three', 'alkoholfreie', 'wrzig', 'light', 'dressing', 'steakpfeffer', 'mai', 'liebsten', 'purer', 'chee', 'nektar', 'werden', 'vanilia', 'kse', 'zero', 'pils', 'wildkruter', 'brotsorte', 'parmesandressing', 'macho', 'gefllt', 'paloma', 'mineralischer', 'kruterbursche', 'beach', 'knnen', 'maracuja', 'ingwertee', 'cosmopolitan', 'zucker', 'liebling', 'peters', 'sunrise', 'montag', 'kiefer', 'saftiger', 'freitags', 'limettezitronengras', 'haferdrink', 'slich', 'angostura', 'cheddar', 'alster', 'rainbow', 'null', 'kirschkompott', 'extra', 'granini', 'gste', 'meatless', 'pfirsichlikr', 'sugar', 'veganem', 'frisch', 'feigenchutney', 'eisgenuss', 'apple', 'black', 'landmilchkse', 'httenzauber', 'macchiato', 'whisky', 'raspberry', 'dessertvariation', 'himbeeren', 'mineralitt', 'schorlen', 'dein', 'knusprige', 'tee', 'cuve', 'geschmack', 'diehl', 'himbeer', 'salaten', 'holli', 'aperitifs', 'qba', 'hausgemachten', 'fruchtig', 'samstags', 'sorten', 'sonnengetrocknete', 'oder', 'rote', 'cents', 'warmes', 'sauerteig', 'apfelrhabarber', 'mule', 'carta', 'alle', 'spielwiese', 'mangochutney', 'guacamole', 'individueller', 'burgerpreis', 'mojito', 'exotischen', 'speisekarte', 'golden', 'httenfreude', 'kleinen', 'grntee', 'schokoladenkchlein', 'klassikbrioche', 'fleisch', 'schwarztee', 'lillet', 'beerig', 'waldbeerevanille', 'pfalz', 'santo', 'auswahl', 'genuss', 'ziegenkse', 'blanca', 'kebab', 'bestes', 'pfirsichorange', 'saltedcaramelsauce', 'il', 'erhltich', 'mehr', 'all', 'scheibe', 'minzeholunderblte', 'rings', 'ab', 'whitesmokedsauce', 'begeistert', 'feige', 'fizz', 'highball', 'saucen', 'rucola', 'traditionell', 'hhnchen', 'gehobelter', 'beerenmix', 'krutertee', 'wild', 'pfaffmann', 'bbqbeef', 'findest', 'sprite', 'chocalot', 'minibun', 'kruterremoulade', 'mit', 'aufpreis', 'cl', 'burger', 'herrlich', 'highballs', 'rassig', 'libre', 'fruchtigkeit', 'traumfnger', 'warme', 'sir', 'schokoladenkern', 'lebensfreude', 'momente', 'peach', 'garantiert', 'weikohl', 'backhhnchenstreifen', 'feinen', 'veganes', 'berflieger', 'bacardi', 'aber', 'fritten', 'tafelwasser', 'rosmarin', 'lieblingsburger', 'meerrettich', 'plantedkebab', 'rsti', 'tropical', 'knoblauchmayo', 'du', 'eis', 'razz', 'ketel', 'gewrzgurken', 'coleslaw', 'veganen', 'water', 'vegan', 'zwei', 'inklusive', 'caf', 'eigenen', 'darjeeling', 'zitronenzeste', 'frittenmix', 'deine', 'kokos', 'schweppes', 'wassermelone', 'jahre', 'getrocknete', 'luft', 'sprudel', 'cocktail', 'ssse', 'red', 'holunder', 'pause', 'ssskartoffelfritten', 'mittagsmen', 'club', 'cheesebratling', 'johannisbeere', 'separate', 'vitamalz', 'gemischter', 'leckere', 'animierend', 'deutschland', 'ananas', 'crunchige', 'tai', 'rindfleisch', 'berry', 'cornflakespanade', 'weizen', 'hausgemacht', 'taste', 'wunsch', 'limonade', 'lollo', 'sptburgunder', 'alkoholfreies', 'onions', 'traumzeit', 'jalapeos', 'amaretto', 'weissburgunder', 'is', 'maid', 'onion', 'nut', 'scavi', 'white', 'pink', 'licor', 'passion', 'wir', 'kellerbier', 'cocktails', 'nachos', 'x', 'holde', 'mandeln', 'mglich', 'nur', 'trockener', 'iii', 'electric', 'bacon', 'herbal', 'guacamoly', 'alkoholfreier', 'berliner', 'freunde', 'gebackene', 'snaggets', 'premium', 'durstlscher', 'moskow', 'rose', 'hendricks', 'frchtetee', 'heissgetrnk', 'duft', 'ohne', 'herb', 'nicht', 'fr', 'basilikumsoda', 'granatapfelkerne', 'federleichtmayo', 'burgersauce', 'canario', 'doppelburger', 'vanilleeis', 'vollmundig', 'limette', 'jack', 'auch', 'doppelter', 'sauce', 'hausbrote', 'rubertochter', 'anette', 'sweet', 'goldlocke', 'rezepturen', 'bauch', 'pfund', 'lagerfeuer', 'kugel', 'tomato', 'hauseigenem', 'driver', 'karamellisierte', 'von', 'kartoffelchips', 'vollmilch', 'birne', 'radler', 'donnerstags', 'feiner', 'weingut', 'vegetarisch', 'alkoholfrei', 'baileys', 'fruchtnoten', 'heie', 'eistees', 'gurke', 'gern', 'gebrhtem', 'minzemango', 'gratis', 'flssigem', 'nusskuss', 'legende', 'kindermen', 'pur', 'nahe', 'doppelt', 'cherry', 'vanille', 'schuss', 'mittagsfritten', 'indian', 'negra', 'pikanter', 'skartoffelamaranthbratling', 'frische', 'kahlua', 'avocado', 'espresso', 'zwiebeln', 'you', 'wanna', 'bis', 'leichte', 's', 'cranberry', 'baby', 'the', 'premiumcocktails', 'margarita', 'hhnchenbrust', 'schokoladenkuchen', 'ginger', 'held', 'montags', 'walnusskerne', 'liebeslied', 'gewrzgurke', 'cola', 'forget', 'watermelon', 'chilicheese', 'old', 'fein', 'monkey', 'beef', 'hahn', 'schatzinsel', 'erhltlich', 'silver', 'ziege', 'bitter', 'latte', 'diesel', 'bramble', 'geheimrezept', 'salat', 'tequila', 'cachaa', 'holzfller', 'teilen', 'sesamdressing', 'palmlfrei', 'getrnke', 'verschiedene', 'beschwingt', 'crema', 'waldbeeren', 'hhnchenburgern', 'schokolade', 'a', 'unsere', 'pinienkerne', 'sambuca', 'aus', 'dark', 'champignons', 'bbqsauce']"
SAUSALITOS Berlin Mercedes Platz,3.4,30 € ou moins,Mexicaine,"['mexicansauce', 'tennessee', 'cuba', 'flasche', 'japanese', 'onenight', 'peaches', 'coldbrew', 'roswein', 'frittierfett', 'und', 'banane', 'ausgewiesen', 'als', 'naturjoghurt', 'der', 'plantbased', 'piratenpunch', 'deals', 'diablo', 'fried', 'gin', 'crispy', 'patrn', 'beer', 'spritz', 'm', 'cuatro', 'skartoff', 'pool', 'cazadores', 'spare', 'kategorien', 'daniels', 'bombay', 'elbohnenbratling', 'erdbeere', 'gegrillte', 'in', 'mexican', 'sapphire', 'minztee', 'gelten', 'feiern', 'citron', 'guave', 'aid', 'geschmacksrichtung', 'sliced', 'mikks', 'basil', 'li', 'sunbeam', 'kaktusgin', 'on', 'spicy', 'killer', 'kokosmilch', 'got', 'yuzu', 'pommes', 'rhabarber', 'texmexplatte', 'ron', 'xtreme', 'kumquats', 'kirschtomaten', 'churros', 'rohrzucker', 'sakura', 'no', 'skulls', 'soda', 'frizzante', 'vanillesauce', 'mini', 'sausa', 'gambas', 'mas', 'padano', 'uhr', 'aejo', 'glytter', 'salad', 'camarones', 'twist', 'star', 'wings', 'bier', 'l', 'milch', 'zustzliche', 'pulled', 'apfelsorbet', 'eistee', 'sind', 'holly', 'crushed', 'beilagen', 'orange', 'zitrone', 'roter', 'cremig', 'wahl', 'sdamerikanischer', 'mozzarella', 'solero', 'swimming', 'chickenburger', 'holunderblt', 'mango', 'freunden', 'maiskolben', 'perfekt', 'fajitas', 'lieblich', 'caipirinha', 'love', 'blackberry', 'colada', 'ray', 'taco', 'fiero', 'caramel', 'liquid', 'bahama', 'rauch', 'dips', 'jgermeister', 'cero', 'minze', 'mezzo', 'ale', 'verduras', 'heaven', 'yucatan', 'cheeseburger', 'cheddarmozzarellamix', 'saft', 'rum', 'sourz', 'bltenmix', 'ter', 'frei', 'stand', 'schleck', 'blanc', 'b', 'frozen', 'gentleman', 'martini', 'tiki', 'trocken', 'zu', 'chocolate', 'wei', 'burrito', 'lemonade', 'likr', 'cocaine', 'lauchzwiebel', 'apfel', 'chili', 'schwarze', 'sec', 'moskito', 'long', 'swedish', 'honey', 'original', 'lemon', 'rosenkavalier', 'tomaten', 'venetien', 'preis', 'island', 'mile', 'madagascar', 'lagoon', 'fajitabrot', 'sour', 'grapefruit', 'yuhu', 'purezza', 'craft', 'hell', 'jim', 'hhnchenbruststcke', 'dunkel', 'kreuzkontaminationen', 'pro', 'vom', 'sprudelwasser', 'lkker', 'vodka', 'bites', 'vegane', 'devils', 'mint', 'wildberry', 'brombeere', 'bombas', 'cooler', 'coconut', 'cheese', 'autas', 'wahlweise', 'grenadine', 'turkey', 'prosecco', 'die', 'bercksichtigt', 'meatballs', 'sex', 'corona', 'ipanema', 'jalisco', 'blue', 'potato', 'whle', 'gluten', 'cocacola', 'geheim', 'grana', 'personen', 'weie', 'mandel', 'secco', 'cinnamon', 'zum', 'entgegen', 'topping', 'summer', 'i', 'porn', 'wikingerblut', 'nach', 'paprika', 'den', 'moscow', 'maracujavanille', 'keine', 'symphony', 'tonic', 'zwiebel', 'preise', 'kiss', 'einer', 'horchata', 'ultimate', 'mix', 'mexikaner', 'saure', 'ag', 'quesadillas', 'ice', 'alkoholfreie', 'kombi', 'dressing', 'mai', 'gerichte', 'bacard', 'chardonnay', 'grapes', 'nektar', 'saltedcarameleis', 'euro', 'gelber', 'goldstaub', 'bun', 'zero', 'deep', 'energy', 'paloma', 'kidneybohnen', 'beach', 'gepuff', 'tea', 'maracuja', 'balis', 'agave', 'beefburger', 'sugarfree', 'starter', 'zucker', 'touchdown', 'beam', 'hauptgericht', 'amore', 'unfiltered', 'allen', 'naturtrb', 'cheddar', 'vibrante', 'melon', 'frisch', 'apple', 'fuego', 'giff', 'caesar', 'kichererbsen', 'z', 'lime', 'kaktus', 'mama', 'flgerl', 'romanasalat', 'himbeer', 'maiskrnern', 'tortilla', 'elecken', 'bohnenfl', 'sorten', 'typisch', 'burritos', 'oder', 'igp', 'warmes', 'feigerl', 'mule', 'carta', 'alle', 'guacamole', 'mojito', 'edition', 'triple', 'golden', 'apulien', 'schwarztee', 'lillet', 'weizentortilla', 'somersby', 'stilles', 'primitivo', 'santo', 'san', 'nacht', 'share', 'van', 'feeling', 'blanca', 'heart', 'il', 'veggie', 'chips', 'all', 'mafia', 'ab', 'mangoananassauce', 'eddy', 'goldberg', 'allegretto', 'italien', 'karte', 'wild', 'aioli', 'maiscrunch', 'rosato', 'sprite', 'fass', 'mit', 'unbeabsichtigte', 'holunderblte', 'cl', 'burger', 'carne', 'libre', 'braun', 'queso', 'homestyle', 'peach', 'sea', 'con', 'jumbo', 'ochsentee', 'brandy', 'rosmarin', 'bay', 'pfi', 'tropical', 'sahne', 'razz', 'jeder', 'milkshake', 'kartoff', 'salitos', 'my', 'jumbos', 'water', 'intense', 'vegan', 'apricot', 'grillgemse', 'can', 'double', 'kaffeespezialitten', 'friendzone', 'kokos', 'deine', 'wassermelone', 'bbq', 'produkten', 'red', 'drink', 'holunder', 'erzeugnissen', 'bull', 'johannisbeere', 'zimtzucker', 'dallmayrtee', 'karamellsauce', 'ausgeschlossen', 'rsichtee', 'zucchini', 'tropi', 'ananas', 'brioche', 'zombie', 'tai', 'foam', 'lynchburg', 'berry', 'classic', 'apfelringe', 'pollo', 'weizen', 'hot', 'mozzarellamix', 'reis', 'wasser', 'cider', 'amaranth', 'rotwein', 'jalapeos', 'amaretto', 'agavenbrand', 'maistortilla', 'scavi', 'white', 'pink', 'licor', 'tres', 'mahiki', 'stark', 'passion', 'beilagenwahl', 'de', 'only', 'nachos', 'cocktails', 'x', 'francisco', 'kirsche', 'bei', 'nur', 'auslobung', 'papa', 'cream', 'sausalitos', 'salz', 'schokoladenfllung', 'granatapfel', 'bacon', 'yucatn', 'althaus', 'flowers', 'press', 'solche', 'gebackene', 'normal', 'ard', 'nicht', 'big', 'fr', 'stehen', 'burgersauce', 'himbeere', 'dos', 'bbqblumenkohl', 'limette', 'jack', 'schlehenschnaps', 'fries', 'sweet', 'smash', 'knoblauchbrot', 'von', 'cool', 'birne', 'amigos', 'dip', 'rsicheistee', 'blink', 'person', 'toffi', 'vegetarisch', 'alkoholfrei', 'rsich', 'joy', 'eintrge', 'gurke', 'chicken', 'stunden', 'salsa', 'tikilimonade', 'tower', 'cherry', 'vanille', 'curaao', 'deal', 'zwiebeln', 'espresso', 'ber', 'you', 'schokoladentrtchen', 'bis', 's', 'fire', 'cranberry', 'feigenschnaps', 'the', 'cheesecake', 'margarita', 'hhnchenbrust', 'holy', 'ginger', 'geschmorte', 'spaten', 'floreale', 'rosenblten', 'gebackenem', 'watermelon', 'franziskaner', 'pia', 'combo', 'old', 'juice', 'beef', 'glas', 'kiwi', 'roku', 'erdmandeln', 'eines', 'veganer', 'wedges', 'silver', 'bitter', 'tacos', 'reposado', 'normalgroe', 'bramble', 'brothers', 'tequila', 'flower', 'becks', 'fee', 'cachaa', 'teilen', 'verschiedene', 'blueberry', 'modern', 'schokolade', 'sambuca', 'aus', 'dark', 'champignons']"
Katerschmaus,4.7,De 31 € à 50 €,Allemande régionale,[]
acht&dreissig Restaurant,4.6,De 31 € à 50 €,Allemande,[]
Restaurant Sara & Gogi,4.7,30 € ou moins,Géorgienne,[]
BRLO Brwhouse,4.4,30 € ou moins,Allemande contemporaine,"['dieses', 'kapuzinerkresse', 'gerucherte', 'brandenburger', 'entenmen', 'winterzelt', 'sellerie', 'freilandhaltung', 'mit', 'berliner', 'tahinisoe', 'biergarten', 'kartoffelkle', 'johannisbeerrotkohl', 'weisse', 'und', 'apfelgelee', 'dem', 'auf', 'anis', 'wir', 'crme', 'veganer', 'sauce', 'im', 'gelbe', 'nussbutterbrsel', 'pumpkin', 'gang', 'wird', 'an', 'apfelsuppe', 'kartoffelklen', 'eingelegte', 'ab', 'entenjus', 'vorbestellung', 'rote', 'beheizten', 'serviert', 'salzteig', 'kraut', 'bieten', 'unser', 'sellerieschinken', 'beete', 'pree', 'pie', 'chantilly', 'tatar', 'aus', 'vegan', 'ente']"
SSAM Kottbusser Damm,4,De 31 € à 50 €,Coréenne,[]
Tizian Restaurant,4.2,30 € ou moins,Internationale,"['art', 'krbissuppe', 'reis', 'parsleyvelout', 'cod', 'traubenchutney', 'krbiskerne', 'sptburgunder', 'style', 'apple', 'grape', 'caesar', 'soup', 'onion', 'edamame', 'petersilie', 'krbiskernl', 'und', 'crust', 'cuve', 'lettuce', 'french', 'monday', 'pretzel', 'frites', 'waldpilztrffel', 'der', 'crme', 'crotons', 'soylime', 'fried', 'apfel', 'kitchen', 'romanasalatherzen', 'gerstete', 'egg', 'cake', 'friday', 'homemade', 'coffee', 'rote', 'koreanischer', 'des', 'tomaten', 'bacon', 'wechselnde', 'petersilienvelout', 'offer', 'stefan', 'cornfed', 'daily', 'fruit', 'gelbflossen', 'of', 'edition', 'kimchi', 'olive', 'karotteningwerdressing', 'spezialitten', 'parsley', 'tartare', 'kabeljau', 'zitronenmaishhnchenbrust', 'toast', 'meat', 'from', 'leaf', 'trffelschaum', 'selection', 'and', 'walnuts', 'frchtebrot', 'auswahl', 'sliced', 'rot', 'vom', 'basil', 'schnittlauchkartoffel', 'briochebrtchen', 'rheinhessendeutschland', 'sauce', 'bbqsoe', 'pumpkin', 'curry', 'walnsse', 'pepper', 'fries', 'pilzrahm', 'tomatensuppe', 'romanesco', 'dill', 'zurich', 'tomato', 'rocket', 'speck', 'blattsalat', 'thaibasilikum', 'pommes', 'paste', 'changing', 'rucola', 'rstzwiebel', 'cheese', 'bread', 'healthy', 'yellowfin', 'patisserie', 'fllung', 'rinderfiletspitzen', 'burrata', 'ei', 'tomate', 'braune', 'including', 'dry', 'mineral', 'sesame', 'gebratene', 'zrcher', 'till', 'croutons', 'citrus', 'burger', 'gurke', 'pickles', 'chicken', 'geschmolzene', 'pm', 'sesam', 'day', 'uhr', 'thai', 'romaine', 'chivespotatoes', 'zitronen', 'pea', 'frhburgunder', 'salad', 'kaffeespezialitt', 'carrot', 'soja', 'ffnungszeiten', 'avocado', 'paprika', 'sandwich', 'ingwer', 'am', 'gartenkresse', 'sprossen', 'paprikapaste', 'protein', 'sausage', 'raviolacci', 'specialities', 'bis', 'kuchenangebot', 'zwiebel', 'smashed', 'the', 'panfried', 'hhnchenbrust', 'erbsenprotein', 'water', 'vegan', 'ginger', 'inklusive', 'tizian', 'tages', 'dish', 'basilikum', 'kche', 'oil', 'kartoffelschnittlauchpree', 'breast', 'gewrzgurke', 'dressing', 'currywurst', 'shiso', 'sojalimetten', 'tagesgericht', 'hausgemachte', 'steak', 'steirisches', 'kse', 'opening', 'feigen', 'laugenbrtchen', 'bun', 'bbq', 'velout', 'rice', 'beef', 'hours', 'chillicheese', 'beefcheeseburger', 'bell', 'red', 'parmesan', 'gyozas', 'veganer', 'tagliatelle', 'hearts', 'chutney', 'tomatensauce', 'club', 'brle', 'freitag', 'salatherzen', 'panade', 'thunfisch', 'salat', 'zucchini', 'sowie', 'mungobohnen', 'tglich', 'mineralwasser', 'breuer', 'montag', 'brioche', 'rind', 'aged', 'cheddar', 'marinade', 'olivenl', 'karotte', 'pinienkerne', 'lemony', 'tuna', 'rindertartar', 'kuchen', 'champignons', 'geschnetzeltes']"
JOSEPH,4.4,De 31 € à 50 €,Israelienne,[]
VOLT Restaurant,4.5,51 € et plus,Européenne Moderne,[]
Hackescher Hof Restaurant,4.4,30 € ou moins,Allemande,"['filet', 'lobster', 'grne', 'gyoza', 'radieschen', 'garnelen', 'blanc', 'wasserkresse', 'chorizo', 'dutzend', 'white', 'powder', 'angus', 'lettuce', 'chocolate', 'fallow', 'variation', 'prawns', 'schaum', 'de', 'marinierte', 'fried', 'smoked', 'sepia', 'cream', 'krutersalat', 'rote', 'tomaten', 'bohnen', 'oysters', 'geruchertes', 'spaetzle', 'cornfed', 'handgeschabte', 'of', 'gebackene', 'cress', 'dozen', 'trout', 'maishhnchenbrust', 'colourful', 'green', 'caramelized', 'tartare', 'herb', 'halibut', 'gel', 'wilder', 'reisbllchen', 'roulade', 'ksevariation', 'walnuts', 'bisque', 'claire', 'weien', 'mushrooms', 'herv', 'berries', 'cabbage', 'schmand', 'krbis', 'vom', 'grilled', 'sauce', 'ragout', 'pumpkin', 'gebratenes', 'v', 'tomato', 'pommes', 'preiselbeer', 'karamellisierte', 'mousseline', 'von', 'wirsingroulade', 'hereford', 'jackfruit', 'cheese', 'bread', 'tatar', 'wild', 'marinated', 'hummer', 'pineapple', 'vatar', 'ananasgel', 'oyster', 'birnen', 'nsse', 'nr', 'dried', 'chicken', 'broccoli', 'beetroot', 'robert', 'caviar', 'kresse', 'salad', 'david', 'veganes', 'puder', 'schokoladen', 'sptzle', 'avocado', 'watercress', 'beeren', 'cranberry', 'wahl', 'savoy', 'mousse', 'vegan', 'heilbutt', 'gerucherte', 'kober', 'radish', 'breast', 'baked', 'affineur', 'schalotten', 'waldpilze', 'bete', 'ponzu', 'fillet', 'getrocknete', 'grill', 'birnenchutney', 'rice', 'pear', 'beef', 'fines', 'balls', 'croquettas', 'red', 'chutney', 'tagliatelle', 'deer', 'austern', 'rinderfilet', 'austernbrot', 'forellenkaviar', 'jamn', 'brokkoli', 'salat', 'chives', 'schnittlauch', 'weies', 'beurre', 'foam', 'beans', 'shallots', 'serrano', 'bunter', 'damhirsch']"
KINK Bar & Restaurant,4.7,De 31 € à 50 €,Internationale,[]
Papillon,4.3,De 31 € à 50 €,Internationale,[]
Sissi Österreichisches Restaurant,4.5,30 € ou moins,Autrichienne,[]
PeterPaul,4.9,De 31 € à 50 €,Allemande,[]
Nauta,4.6,De 31 € à 50 €,Péruvienne,[]
