Restaurant_Name,Ranking,Global_Ranking,Plats_Ranking,Service_Ranking,Atmosphere_Ranking,Text
Hard Rock Cafe - Paris,5.0,5,5,5,5,David was a most excellent waiter...Am I Up to fifty words yet???...I think they have IPA but I saw it too late...And stay away from the Desperados...And carry that great book by Joel Selvin and Paul Grushkin In your store!!!...
Hard Rock Cafe - Paris,5.0,5,5,5,4,"The best hamburger that I ate in Paris!
The experience was so good, but I prefer to stay more time enjoying my meal."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Eccezzionale!!! Ci hanno fatto accomodare al piano superiore ed è stato bellissimo, tranquillo, ottimo cibo e un servizio impeccabile!! A presto"
Hard Rock Cafe - Paris,3.0,3,2,1,4,"On commande un hamburger sans salade/tomates et avec un supplément champignons. On reçoit un hamburger avec salade/tomate, sans champignons et avec un cheveux ! 
15min d’attente juste pour avoir la carte des desserts"
Hard Rock Cafe - Paris,5.0,5,5,5,5,We booked for 7pm but we were at the restaurant about 13pm because we had been sightseeing the staff were very helpful in letting us change our booking and were shown to a table straight away our server was very helpful and knowledgeable about the menu our food and cocktails were excellent
Hard Rock Cafe - Paris,3.0,3,4,5,3,Nice food and service.tables far too close together. Had to sit side by side with companion as i couldnt fit into the back of the table as the next table was  too close.  Too many tables in too small a place.
Hard Rock Cafe - Paris,4.0,4,3,5,4,notre hôtesse de table était super ! elle a réussi à emmener toute la salle pour chanter joyeux anniversaire et nous a très bien conseillé sur les plats.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Egal wo in der Welt, HardRock Cafe ist immer besuchenswert 🥰😍"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Lovely setting with great food and awesome service. I'll be back!
Hard Rock Cafe - Paris,4.0,4,4,4,4,The Music was a Little bit too law but the good was very godt
Hard Rock Cafe - Paris,2.0,2,1,1,1,"Food was cold dry, waiter took long to get order. I has to take the folk and knife back because it was dirty"
Hard Rock Cafe - Paris,2.0,2,2,1,3,"They took their time to serve and the food was good quality but not too well cooked. The service was poor, except a Spanish guy who was very helpful and efficient"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Concert Metallica
Hard Rock Cafe - Paris,4.0,4,4,5,5,"Congrats for booking faculty.
Authentic JUMBO COMBO should return : potatoe skins, 3 kinds of saucage,...
Excellent choice of cocktails as usual with frequent updates. There's just 1 problem : the price. Normal size is indecent (too much ice) and large size is a theft (even with so much ice).
Music really nice with a special mention for METALLICA (the day they play in Paris)"
Hard Rock Cafe - Paris,1.0,1,1,3,1,"Waiting queue is very long
Service terriblly slow
Excessivly noisy place
Terrible food for a very very expensive price"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"If you are going to visit The Hard Rock Cafe in Paris, I would recommend that you pre book a table. We did for a Saturday evening, which was just as well as the queue was out of the door for “walk up” guests, we just walked in and were shown to our table straight away."
Hard Rock Cafe - Paris,5.0,5,4,5,5,service au top !! serveuse au top et ambiance de feu
Hard Rock Cafe - Paris,5.0,5,5,5,5,Dooms our Waiter was awesome! He was really busy but found time to ensure we knew what we were ordering. Drinks were always filled and what took the experience to another level was the host! Great job Dooms!
Hard Rock Cafe - Paris,5.0,5,5,5,4,"Everything was amazing, and our kindly waitress daniely was lovely"
Hard Rock Cafe - Paris,3.0,3,1,5,4,"I was disappointed as there were no vegan options.  I visited with my Granddaughter who is not vegan, so she ate, but I was unable to eat with her - very disappointing!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Cadre toujours aussi top, et le service impeccable !!!"
Hard Rock Cafe - Paris,3.0,3,1,2,2,"I have tried many around the world, this was a bad experience.
food without flavour and not well prepared.
won't repeat there"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Der Service war einfach klasse. Jeremy hat uns sehr gut betreut. Die Cocktails und die Burger waren sagenhaft lecker.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Good food and good service as always. Smiley waiter all night. Thank you.
Hard Rock Cafe - Paris,4.0,4,5,5,4,Nice ! But need more desert choices like burnt vanilla cream
Hard Rock Cafe - Paris,4.0,4,4,5,5,Le Hard Rock Café est parfait pour un repas en famille notamment avec des jeunes enfants qui ont un choix varié de menu servi dans une assiette en forme de guitare et dans une ambiance musicale très appréciée !
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Good food, nice place and excellent service! I will came back in the netx future"
Hard Rock Cafe - Paris,5.0,5,4,5,5,The waiter was fantastic and that's the key point of Hard Rock Cafe. Food is standard like in every other Hard Rock Cafe. You should include live band gigs.
Hard Rock Cafe - Paris,4.0,4,3,5,4,Nice place for families with older kids. Friendly staff. A bit noisy. OK food.
Hard Rock Cafe - Paris,3.0,3,3,4,2,"Gut, aber viel!!!!! Zu teuer!
Bin oft in großen Hotels, dort sind Burger größer und genau so lecker, kosten aber 5 Euro weniger"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Guaranteed Hard Rock Cafe quality and ”love all, serve all” attitude. Strongly recommended 😊"
Hard Rock Cafe - Paris,4.0,4,4,5,3,"I find the burgers quality a bit fluctuating especially for the meat. 
The side I was given (home made fries with Parmesan) was not what expected. More emmental than Parmesan. 
The burgers should come with a side of coleslaw or a pickle. 
The menu is the same as always some « nouveautés » would be much appreciated."
Hard Rock Cafe - Paris,5.0,5,5,5,4,"Very frendly personal, good food, nice location, we enjoy our stay there as allways!"
Hard Rock Cafe - Paris,4.0,4,4,5,5,Everything taste super. Nice personal BUT really expensive. And not so much vegan and vegetarians chose
Hard Rock Cafe - Paris,5.0,5,5,5,5,Grear ambient with tasty food. The order arrived in a few minutes.  The stuff was veryf friendly. I would definitely come again.
Hard Rock Cafe - Paris,5.0,5,4,5,5,Wonderful waitstaff!!!!!
Hard Rock Cafe - Paris,1.0,1,1,2,2,"Trotz reservierung 10 min. auf Tisch warten und sehr schlechter Platz, Bier warm, Steak 2x zurückgeschickt"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Food was great and so was our server
Hard Rock Cafe - Paris,4.0,4,4,4,5,"Food is ok, but overpriced. Burgers and ribs weren’t served at the same time. Offer with the cocktailglass was not clear to us, so now we have an XL cocktailglass worth €7... but hey... it’s the Hard Rock café!"
Hard Rock Cafe - Paris,2.0,2,2,2,3,"Poor service,  no attendance to the guest. Baby pork ribs were served quite cold....Steak was dry and tasteless. Longtime waiting for the food and our main dishes were not served the same time. A shame for the Hard Rock Cafe. Meanwhile we had recently nice dinners at the Hard Rock Cafe in Amsterdam and Prague."
Hard Rock Cafe - Paris,4.0,4,5,5,5,Excellent accueil. Salle un peu trop bruyante mais nourriture et cocktail au top!
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Great food, great atmosphere as always.
Service was incredible."
Hard Rock Cafe - Paris,4.0,4,4,4,4,"Its cool , well located, atmosphere is great, we had a really nice evening"
Hard Rock Cafe - Paris,5.0,5,5,5,5,Wonderful place! Good food and excellent attention!!
Hard Rock Cafe - Paris,3.0,3,3,3,3,We booked as offered gluten free menu however on arrival there was no gf bread or beer.  A good meal but could have been better.
Hard Rock Cafe - Paris,2.0,2,4,3,1,"sat at sub par table, took 10 minutes to be waited on, food was good. Had made restuarant aware of two birthdays at our table of 3 but nothing done or acknowledged. Good thing we were at hard rock london two days before who treated us great!!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Endroit très convivial, sympatique et au petit soin pour les clients. Musique pas trop forte permettant les discussions entre amis."
Hard Rock Cafe - Paris,2.0,2,2,5,2,"Te waiter perfect the food very bad (cold, bad done...)"
Hard Rock Cafe - Paris,1.0,1,2,3,4,"Avec une réservation nous avons attendu 1h avant d'avoir une table,des prix beaucoup trop élevés et des plats presque froid"
Hard Rock Cafe - Paris,1.0,1,4,1,2,"BoIke’s table for 19.30 pm. Have been ask to wait (standing, no place to wait sitted) until 20.40 ! We were with kids. Why book a table then ? Awful"
Hard Rock Cafe - Paris,4.0,4,3,5,5,Son trop fort. Salade pas bonne. Mais serveus(e)s au top.
Hard Rock Cafe - Paris,4.0,4,4,4,3,They serve a bucnh of gluten free options! They are aware of celiac disease.
Hard Rock Cafe - Paris,5.0,5,5,5,4,"It was my friend’s first time in HRC and he’s been very impressed by the place and the food and cocktails’s quality. Very warm welcome, our table was ready for us."
Hard Rock Cafe - Paris,3.0,3,3,3,3,"No problem with noise levels, it’s a hard rock after all. My wife ordered a club sandwich which arrived with the chicken cold. Waitress was good, another club sandwich turns up a couple of minutes later, also cold. The bacon was hot so why wasn’t the chicken ? A real shame as we enjoy going to a hard rock on our travels but can’t recommend Paris"
Hard Rock Cafe - Paris,5.0,5,4,5,4,"When you are in Paris,  go here! Food is great, service with smile and laugh! One tiny thing; pay more attention to the toilets."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Nice place... good food... i will recommend this to a friend and family
Hard Rock Cafe - Paris,5.0,5,5,5,5,It was great everyone was so nice
Hard Rock Cafe - Paris,3.0,3,3,2,2,Had to ask to be served. Rushed out. Expensive food. The price of the kid's menu should be the general price for all the food served.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Really enjoyed our visit. We benefited from the enthusiasm of a Birthday Party group who sang and danced along with a number of the songs played on the video walls.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"If you like the concept of a Hard Rock Cafe, you are in luck."
Hard Rock Cafe - Paris,1.0,1,1,1,3,"worst food experience ever
expensive for the very poor quality it is"
Hard Rock Cafe - Paris,4.0,4,4,4,4,"We enjoyed our meal at Hard Rock Cafe in Paris. Food was timely and the staff was very upbeat and friendly. The only thing I have to say is that when you have a message written all over you menu about “keep sipping we’ll do the shipping” meaning you will ship goods that people purchase, then up sell the drinks so we have two glasses to try to get home. We go to the store and they have no idea what we’re talking about. Your pricing is really high anyhow especially for drinks, but we had figured the glasses could be shipped. But you might consider removing your advertising for the shipping if you aren’t going to offer this within your store as people who are traveling might think they have this option. Other than that great place. Please look at having more variety of shirts for each location that is unique to that area. Thanks"
Hard Rock Cafe - Paris,3.0,3,4,4,4,"but not so nearly of the kitchen
we smell french fries all the afternoon"
Hard Rock Cafe - Paris,2.0,2,3,1,4,"Poor customer service. 
Eating our starters when the main arrived. Had to send them back and they served us the same one later whic were cold so had to send them back. Charged us two mains as they had to remake them. 
Rude waitress who assumed we couldn’t understand French but she got it wrong."
Hard Rock Cafe - Paris,4.0,4,3,5,5,"Ambiance fut celle attendue. Pas d’attente.
Qualité de viande ? On demandé steaks saignant et avons eu très cuit ."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Very good,the hamburger it very great et the people are friendly,a good Place"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"We had a very nice evening. Delicious food, nice personel and very good music! (Not only old rock, but also new music and music to sing along)
A night to remember!"
Hard Rock Cafe - Paris,3.0,3,2,4,3,Es war viel zu teuer. Die Auswahl war sehr gering. Als Vegetarier ist die Auswahl super wenig.
Hard Rock Cafe - Paris,4.0,4,4,5,4,Remek  hely....udvarias  kiszolgálás...jó  környezet
Hard Rock Cafe - Paris,1.0,1,3,1,4,"Not good.  Staff seemed put off to serve us.  Worst of all they played and showed the video, pass the dutchie.  Couldn’t believe they even have a hard rock franchise.  Terrible terrible hard rock cafe and I’ve been to many.  Walk in, check out the memorabilia, but don’t waste your money."
Hard Rock Cafe - Paris,4.0,4,5,4,5,"Really nice restaurant, great atmosphere. Had a little wait for table despite prebooking it, and the drinks took quite a while to come. The staff were super friendly and the food was really quick and excellent quality. Overall really enjoyed it."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Amazing representation of the Hard Rock brand, little bit loud for me but the food was great, the service was amazing and couldn't help but pop into the shop on my way out! 100% recommend"
Hard Rock Cafe - Paris,4.0,4,4,2,3,"Noisy: Very noisy music voice. Incompatible with eating. Impossible to relax and enjoy a dinner.

Service: Many times asked to reduce the audio speakers volume. Two times asked ""medium well"" steak, but waiter didn't listen to me and all the time was in a harry. There was no Tobasco."
Hard Rock Cafe - Paris,5.0,5,2,2,5,"Den Vegiburger gabs nicht mehr, nur noch einen mit Quinoa. War nicht so super. Der andere Burger den wir bestellt haben, kam der Kellner mit meinem fertigen Essen an den Tisch um zu sagen, dass sie das Fleisch für den bestellten Burger nicht mehr vorrätig hätten. Na ja von früheren Besuchen in verschiedenen Hard Rock Cafes sind wir anderes gewohnt. Aber Atmosphäre war schön."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Outstanding restaurant, food was amazing and such good value. Our waiter was so lovely, bubbly and made us feel so welcome. Made our 1st year anniversary so much more memorable and would definitely recommend and will revisit. It was a brilliant atmosphere with the music on and the noise of all happy smiling customers One happy customer. Lauren"
Hard Rock Cafe - Paris,3.0,3,3,5,3,"Had hot wings the sauce was hot the chicken wasn't. The mains had creamy mash - it was freezing cold had to get a separate mash spoiled the mains. Also seasonable veg is just three pieces of hard broccoli - why not just say broccoli?! surely broccoli is in season all year?! Thought it might be a nice mixture of veg. 
The service was impeccable the waiter was great. More attention to the food it couldve been amazing - its not like they were mad busy there was more people in the merch shop lol"
Hard Rock Cafe - Paris,3.0,3,3,2,3,It had nothing on the card that we wanted to order .
Hard Rock Cafe - Paris,4.0,4,5,5,4,"We were serviced by a lovely lady, who was extremely friendly and helpful! Would 100% recommend food. Only downfall is the price of alcholic beverages !"
Hard Rock Cafe - Paris,1.0,1,2,3,3,"What a horrendous experience from start to finish and it was my birthday, we had average service from Rocky, we were charged €9.90 for a shandy. A shandy! The food wasn’t all hot and it was bland. They didn’t acknowledge our booking and it ruined my birthday!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Lovely restaurant, very friendly attentive staff, nice food well worth a visit"
Hard Rock Cafe - Paris,5.0,5,5,4,4,Une bonne soirée et un bon reps entre amis Nous reviendrons
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Delicious food, excellent service and good ambiance. Worth the visit."
Hard Rock Cafe - Paris,3.0,3,3,4,4,"It was my First vistit at the Hatd Rock Café. I find it really expensive (Burger and Drinks). We ordered a Cocktail and had to pay the high Price. There is no option to get a cheaper price, when we dont want the drinking Glass."
Hard Rock Cafe - Paris,2.0,2,2,4,3,"Old style. Too Noisy. Food correct.
Salmon too cooked and served nearly cold.
Disappointing considérons prices."
Hard Rock Cafe - Paris,4.0,4,4,3,4,"Nice dinner! Good american food, but service was less good...
So much ambiance, and of course, vers good music!!!"
Hard Rock Cafe - Paris,4.0,4,4,4,5,"Super service, super food & drinks and super ambience."
Hard Rock Cafe - Paris,5.0,5,5,5,2,Dommage pour la st Patrick il n y avait PaS de musique irlandaise ni meme du U2 en chansons et vidéo et Que la boutique ne vendait pas les tee shirt spécial st Patrick de couleur vert Avec le trèfle
Hard Rock Cafe - Paris,4.0,4,5,5,5,"Food was superb as always but seating was disappointing as we were down the back of the restaurant and felt the tables were squashed together.  I have visited a number of Hard Rock Cafe's in Europe and always love the food but we were very uncomfortable in this restaurant and couldn't wait to leave.  

Thanks"
Hard Rock Cafe - Paris,4.0,4,4,3,4,The foods are nice  but  price is expensive.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Came for the happy hour promotion for drinks and stayed for a meal. Nice Hard Rock with good atmosphere. Friendly attentive staff and the food was excellent. The smoked barbeque combo was the best I have ever had in any Hark Rock café. Would recommend.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Amazing food, very relaxed, staff very friendly and welcoming, beautiful memorabilia to enjoy, not to busy or crowded, looked after like always. Very happy, will visit again when I’m Paris"
Hard Rock Cafe - Paris,4.0,4,4,5,4,"A bit expensive, especially the cocktail , but still original , nice and tasty !"
Hard Rock Cafe - Paris,2.0,2,1,4,3,"La cuisine est d'une banalité à pleurer.  Elle n'a aucune âme. Exemple, le burger végétarien qui se résume à un steak végétal entre deux tranches de pain."
Hard Rock Cafe - Paris,4.0,4,3,5,4,Nous étions placées face à la porte d'entrée et le courant d'air était trop présent . Cela a refroidi trop vite nos plats.
Hard Rock Cafe - Paris,4.0,4,5,4,5,"Comida exquisita, trato amable y precio excesivo."
Hard Rock Cafe - Paris,2.0,2,2,4,2,Je trouve la décoration vieillotte et rococo pas moderne du tout.
Hard Rock Cafe - Paris,4.0,4,3,4,4,Prix un peu élevé et le plat de viande a été servi froid. Sinon burger était bon et l'ambiance sympathique.
Hard Rock Cafe - Paris,3.0,3,5,4,2,We were placed next to the kitchen so it was noisy and our cutlery was greasy. But the food and cocktails were good and the service was great. Maybe the ambiance was better at another table in the restaurant but at ours it was not very good.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"We had a great diner at Hard Rock Cafe Paris. The food was outstanding and our waiter was a very nice guy (from Greece, table 38). We would definitely recommend this to everyone else."
Hard Rock Cafe - Paris,4.0,4,4,4,4,Hostesses can be more welcoming and a shorter service
Hard Rock Cafe - Paris,2.0,2,3,4,2,"Music to loud, food over priced and greasy took ages for us to be seated even though we had booked!!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Absolutely brilliant! Great drinks, meal and service"
Hard Rock Cafe - Paris,4.0,4,4,5,3,Nice restaurant. Staff very attentive. Food was nice.
Hard Rock Cafe - Paris,4.0,4,4,5,5,"The women that has served us had an great attitude. Really polite, the food was really great and everything was really clean and good."
Hard Rock Cafe - Paris,5.0,5,4,5,5,"Tres bonne ambiance , le repas était bon!!le personnel très sympas! Je recommmande pour un moment agreable"
Hard Rock Cafe - Paris,3.0,3,3,2,4,Nice place place to feel like in New York but the  service is very slow and not friendly... we could not have any bill by the end of our diner...
Hard Rock Cafe - Paris,1.0,1,1,1,1,"As ever at Hard Rock, over priced,  mediocre food - only come because my daughter likes it."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Lovely experience, our waitress was wonderful, helpful & had a bubbly personality, I loved it. Delicious food, had the refillable drinks and they let me have a different sauce on my dessert. The waitress kindly took our photo as we didn't have one from our time on our honeymoon."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Would definitely recommend, food was great and our waitress was so friendly and spoke great English , which was a bonus. Will definitely return ."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"service impeccable, personnel très agréable, je recommande..."
Hard Rock Cafe - Paris,4.0,4,4,4,4,Very nice. Friendly staff good food even if its on the pricey side. Would go again. If you have a Paris Pass make sure you use it to get your FREE Ice cream as that saved us 15.70 euros. Make sure you book of you go after 18.30 as it gets very busy.
Hard Rock Cafe - Paris,5.0,5,5,5,5,Best service ever
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Great service, friendly waiter. Food was served very quickly, very filling and tasty. It was a fun restaurant to bring our son to. We would recommend for families. Cocktails good too!"
Hard Rock Cafe - Paris,5.0,5,5,5,5,That ´ s for sure my favorite place to eat! Im a parisian and im so grateful to havé àHardrock café hère!
Hard Rock Cafe - Paris,5.0,5,5,5,4,Repas excellent mais prix un peu élevé.
Hard Rock Cafe - Paris,5.0,5,4,5,5,"Un merveilleux moment, servi rapidement et parfait si vous aimez l'ambiance rock !"
Hard Rock Cafe - Paris,5.0,5,4,5,5,Nice food ! Good venue ! Good music ! Wonderfull instruments hanging on the wall
Hard Rock Cafe - Paris,2.0,2,1,3,3,"The food was completely dry or lacking seasoning. If I’m paying €17 for a burger or €31 for a steak, I expect it to at least taste decent."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"All is fine and good!
We enjoyed and we ate well as usually"
Hard Rock Cafe - Paris,5.0,5,5,5,4,"Good atmosphere, amazing food and not overly priced, all staff were polite, friendly and helpful! Would deffo recommend to anyone."
Hard Rock Cafe - Paris,4.0,4,4,5,4,"Accueil sympathique et bonne ambiance, les plats sont bons mais les desserts peu nombreux et bien trop copieux, très difficile de les terminer"
Hard Rock Cafe - Paris,4.0,4,4,4,5,"I love the place and the food,though a bit expensive."
Hard Rock Cafe - Paris,1.0,1,1,1,1,"Réserver le samedi 9 février 2019 pour 23h30, on arrive à 23h15 et on nous dit aucune réservation et que la cuisine est fermer 

Du coup on a du trouver un autre restaurant"
Hard Rock Cafe - Paris,4.0,4,4,5,5,"Thanks for this great dinner with cocktails and menu
Best Regards"
Hard Rock Cafe - Paris,1.0,1,1,3,1,Food was cold. Extremly loud. Food tasted microwaved. Bad food for the price
Hard Rock Cafe - Paris,4.0,4,5,5,4,"I was there with my Friends for Dinner. Good food,nice service, good Location."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Fab night, food great, no rush and service excellent"
Hard Rock Cafe - Paris,1.0,1,1,4,4,"No interesting activities for 2 years old. 
I was sick after eating the burger. I thruw up in the evening, most probably because of solething in the burger"
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Le service a été parfait, rapide et les plats délicieux. Pour l'anniversaire surprise de mon enfant, les conseils qui m'ont été donné à mon arrivé ont été parfait pour que ce moment lui laisse des étoiles dans les yeux."
Hard Rock Cafe - Paris,3.0,3,4,5,3,very friendly waitress. Fast service. Good atmosphere
Hard Rock Cafe - Paris,4.0,4,4,5,4,"Fun spot. Very easy to find (just out of the subway station). We shared nachos with the Teen then had burgers...very tasty. The dessert menu is a bit poor, but we were full so it didn't matter. Our server Agneszka was really nice."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"It's always a pleasure to come and eat at the Hard Rock Café in Paris.
Food and music at the top."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Had a fab meal and cocktails, thoroughly embarrassed our friend by getting the whole restaurant to sing happy birthday too her!"
Hard Rock Cafe - Paris,4.0,4,4,3,3,"Il serait de bon aloi de penser à faire des plats sans lactose ni traces de laits.
Car nous avons dû négocier pour avoir une carte des allergènes qui n’était même pas complète, c’est plutôt agaçant.

Heureusement que le serveur et le responsable se sont montrés compréhensifs et inventifs pour proposer un plat à ma compagne. Je remercie d’ailleurs le chef d’avoir suivi nos recommandations pour la préparation du plat.
Ma compagne ayant une allergie mortelle au lait et dérivés (même aux traces de lait), ils ont su nous rassurer."
Hard Rock Cafe - Paris,5.0,5,5,4,5,Service was quick and our waiter was polite and helpful. The food was delicious and the drinks good.
Hard Rock Cafe - Paris,5.0,5,5,5,4,Really nice food and service was great. You get what you pay for in the quality of the food
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Fab time, amazing food and loads of it! Would definitely return again whilst in Paris."
Hard Rock Cafe - Paris,4.0,4,4,5,4,"Recommend making reservations as it gets super busy. Food and drinks were pretty good, up to standards for Hard Rock. Customer service was excellent, very accomodating."
Hard Rock Cafe - Paris,1.0,1,1,1,1,"Booked the table for 19/01/19 for a 21st birthday celebration. It’s started off great. Got sat quick and had our drinks. Once ordering the food it started to go down hill. Firstly not being told some of the items had ran out on the menu. And then once the food was order there was a really long wait until we had our food. It’s finally came out but only 5 out of the six meals turned up, 3 of them meals were stone cold, and had to be sent back but instead of them cooking fresh they had the cheek to stick it in the microwave so them meals were very poor quality, finally about 15minutes after everyone else having there food the final meal turned up and that was also cold. For most of the night the waiter was no where to be seen. I’ve been to many of the hard rock restaurants and always had a good meal. But this time it was horrible worst meal in a very long time and to top it off it spoilt a birthday celebration."
Hard Rock Cafe - Paris,3.0,3,3,4,3,"Compared to other Hard Rock Cafes, this seemed extremely expensive! Almost €18 for a cocktail! Waiter was very good though."
Hard Rock Cafe - Paris,5.0,5,5,5,5,"As usual we had a great time at Hard Rock Café. 
Just one little thing : we saw a small mouse running on the floor. It disapeared quickly but...
I know there are a lot of mice currently in Paris so I don't really mind but some customers may be shocked."
Hard Rock Cafe - Paris,3.0,3,2,3,2,Overpriced. Burger was greasy and Luke warm.  Wouldn’t recommend
Hard Rock Cafe - Paris,2.0,2,1,3,3,2 guests in the party ordered a chicken sandwich which arrived stone cold and was hard to swallow. Definitely would not recommend.
Hard Rock Cafe - Paris,4.0,4,4,5,5,"Table réservée à 18h30 pour 20h30 pour 3 personnes.
On a juste eu à attendre 2-3 minutes le temps que la table soit prête.

Beaucoup de clients (victime de son succès), mais beaucoup de serveurs aussi donc le temps d'attente est correct.
Les plats sont bons et même si leurs prix peuvent paraître chers, la quantité servie est proportionnelle.
Le cadre est agréable et, fan de rock oblige, les guitares et autres objets exposés dans l'établissement vous font sourire et rappeler des bon moments de musique."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Piatto di antipasti misti ottimo! Da ripetere!
Hard Rock Cafe - Paris,5.0,5,4,5,5,Our server was amazing really enjoyed this HRC and food was nice and tasty. We paid for it though. Very expensive
Hard Rock Cafe - Paris,4.0,4,4,4,3,We had a positive experience at Hard Rock.  Our server was attentive and wanted us to enjoy our meal experience.  He was able to answer questions about menu items and make suggestions.
Hard Rock Cafe - Paris,5.0,5,5,5,5,"Quelque sois le pays toujours aussi bon.
L'ambiance est génial,
Repas et boissons copieux !
Et serveuses-res accueillant réactif."
Hard Rock Cafe - Paris,5.0,5,5,5,5,Great service. Price are worthy for the huge portion you are getting. Definitely recommend!
Hard Rock Cafe - Paris,4.0,4,4,5,3,Nice food and good service not the best value however.
Hard Rock Cafe - Paris,5.0,5,4,4,4,Good food with a good atmosphere and music.  Wait staff was friendly and prompt.  Overall a good time and value.
Hard Rock Cafe - Paris,4.0,4,4,4,3,"Bonne expérience. Juste un bémol : placés près de l’entrée, nous avons été gênés par des courants d’air frais malgré le rideau installé."
Hard Rock Cafe - Paris,4.0,4,4,3,4,"The food and service were really good, the waiter was friendly and helpful. However, the ladies bathroom was kind of dirty and no toilet paper at all. I think that such a nice place like Hard Rock Cafe should have a clean bathroom with toilet paper available, someone should check the ladies bathroom condition."
Hard Rock Cafe - Paris,2.0,2,2,2,4,"We reserved a table here to get some cauliflower wings for our last night in Paris. The waiter, who was friendly and spoke good english, took our order of a nacho plate, the wings and drinks without any problems. However, when we were almost finished with the starters, he came to tell us that they were out of the cauliflower wings and told us to pick something else, without apologizing. We are vegetarians and there is really not much to choose from - so we only had some dessert and left. This was a dissapointment for us, especially when the bill came out to be 70€ for a starter and two drinks and small desserts and we didn’t even get what we came for."
Hard Rock Cafe - Paris,3.0,3,4,2,3,"Food was lovely, service was slow, a salt shaker was knocked from a table on the balcony and shattered on our table and around our feet & belongings. Staff weren’t very attentive and we had to ask them to clean up which was quite disappointing."
Hard Rock Cafe - Paris,1.0,1,1,1,3,Anniversaire. Service horrible. Nourriture froide. Prix exorbitant
Hard Rock Cafe - Paris,2.0,2,4,1,3,"I had a reservation for 21.00, was there already one hour earlier. I noted on the reservation as theme a date. But I has tonwait until 21.20 no seating there. I asked then a guy why I habe to wait and new guys will be seated. Then the guy gave us a seat but nothing to do wirh a reservation.

Verry uncomfortable.. If you not reserve the waiting time was 2 hours"
Hard Rock Cafe - Paris,3.0,3,4,2,3,"Despite having a reservation we waited a full 50 minutes. We were told to wait upstairs at the bar. Waiter upstairs ran around ignoring us. After ~20 minutes we friendly inquired about seating us, when he asked us to give him 5 minutes. He did not get back to us. Another half hour later we  found a table in the bar area and ordered at the bar. This was certainly not our best HRC experience."
Hard Rock Cafe - Paris,1.0,1,1,4,2,Booked for 7.30 on trip to Paris. Arrived early to be told we could be seated early. Seated 20 minutes late. Couldn’t move as tables crammed In. Food took two hours yes two hours to come. Pregnant girlfriends burger was raw so sent back. Second one arrives still Red! Sent back and left totally. There were too many people booked in and staff said kitchen couldn’t cope. Just avoid
Hard Rock Cafe - Paris,3.0,3,4,3,3,Attente de 45 minutes malgré une réservation - ce n’est simplement pas correct. Oubli des entrées dans la commande.
Hard Rock Cafe - Paris,2.0,2,5,5,1,Il faisait très froid ! On a déjeuné avec nos manteaux. Celine
Hard Rock Cafe - Paris,3.0,3,1,5,2,"Was placed on a table near the door and had to request to move due to how cold it was. Second table was no warmer and consequently food went cold very fast. However our waiter was lovely and gave very good service, the only highlight of our experience."
Hard Rock Cafe - Paris,2.0,2,2,1,3,Despite our Onetable booking at 20:00 we had to wait 30 min more so unfortunately dedided to leave  thé restaurant. ☹️
Hard Rock Cafe - Paris,1.0,1,3,1,2,"45 min waiting, with a reservation... Poor organization in attending and placing people, empty tables while people are waiting to be seated"
