Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Abbotsford Restaurant,4.4,25 £ ou moins,Britannique,"['veg', 'if', 'onions', 'haddock', 'pastry', 'butternut', 'soup', 'whisky', 'onion', 'glaze', 'suitable', 'any', 'mashed', 'tomatoes', 'lettuce', 'monterey', 'two', 'leaves', 'sponge', 'staff', 'crme', 'nachos', 'beverages', 'fraiche', 'prime', 'pudding', 'fried', 'smoked', 'patty', 'squash', 'beer', 'cream', 'experience', 'either', 'infused', 'cake', 'most', 'current', 'bacon', 'burgers', 'dates', 'flat', 'fish', 'exit', 'landed', 'butchers', 'sauteed', 'well', 'of', 'please', 'top', 'in', 'guacamole', 'oatcakes', 'sour', 'eggs', 'haloumi', 'topped', 'neeps', 'bar', 'from', 'upgrade', 'spiced', 'and', 'jalapenos', 'selection', 'mushrooms', 'vegetarian', 'peas', 'have', 'grilled', 'gb', 'jack', 'cheeseboard', 'so', 'on', 'want', 'sauce', 'link', 'veggie', 'haggis', 'chips', 'all', 'toasted', 'relish', 'tomato', 'chefs', 'spinach', 'sausages', 'dip', 'cheese', 'bread', 'tenders', 'dietary', 'side', 'marinated', 'tatties', 'dishes', 'seeds', 'add', 'dollop', 'are', 'cut', 'toffee', 'blue', 'vanilla', 'toppings', 'know', 'tartar', 'potato', 'smothered', 'one', 'best', 'slow', 'burger', 'sticky', 'chicken', 'day', 'salsa', 'walnut', 'with', 'we', 'bed', 'salad', 'gammon', 'bangers', 'puff', 'risotto', 'for', 'artisanal', 'mash', 'potatoes', 'to', 'bowl', 'yoghurt', 'you', 'let', 'baby', 'the', 'wee', 'server', 'us', 'served', 'coleslaw', 'sauted', 'sticks', 'seasonal', 'done', 'pie', 'cheeses', 'oz', 'our', 'find', 'allergies', 'creamy', 'ice', 'can', 'cajun', 'scottish', 'breast', 'flavours', 'salmon', 'or', 'abbotsford', 'horseradish', 'gravy', 'monument', 'steak', 'battered', 'pear', 'breaded', 'beef', 'cooked', 'requirements', 'parmesan', 'scoops', 'celery', 'balsamic', 'possible', 'rich', 'ale', 'ask', 'your', 'garden', 'entrance', 'a', 'cheeseburger', 'choice', 'dark', 'extra']"
Chop House Bruntsfield,4.1,De 26 £ à 40 £,Steak,"['ribs', 'lobster', 'onions', 'buttter', 'hollandaise', 'caesar', 'butchered', 'onion', 'is', 'days', 'tomatoes', 'sourdough', 'lettuce', 'two', 'prawns', 'coal', 'chateaubriand', 'sharing', 'heritage', 'nduja', 'chop', 'fried', 'smoked', 'crispy', 'half', 'peppercorn', 'salt', 'fennel', 'lemon', 'jalapeo', 'being', 'oysters', 'sauvignon', 'choice', 'monkfish', 'of', 'kimchi', 'turf', 'comte', 'jam', 'tomahawk', 'coals', 'mushrooms', 'hand', 'buffalo', 'gb', 'sauce', 'fries', 'porterhouse', 'chips', 'burnt', 'kg', 'cuts', 'tomato', 'rocket', 'rings', 'coriander', 'sirloin', 'cheese', 'bread', 'wild', 'add', 'cut', 'satay', 'blue', 'surf', 'pickled', 'dumplings', 'roasted', 'potato', 'sesame', 'dry', 'best', 'citrus', 'burger', 'sticky', 'pickles', 'chicken', 'sourced', 'marrow', 'with', 'mussels', 'sauces', 'very', 'minimum', 'wings', 'for', 'mash', 'potatoes', 'chilli', 'slaw', 'chimichurri', 'the', 'inhouse', 'served', 'bone', 'mac', 'butter', 'mozzarella', 'our', 'oil', 'enoki', 'vinegar', 'ribeye', 'gravy', 'fillet', 'steak', 'bbq', 'beef', 'caper', 'herby', 'cooked', 'over', 'parmesan', 'rub', 'garlic', 'tempura', 'mushroom', 'house', 'locally', 'straw', 'rump', 'british', 'before', 'broccolini', 'shredded', 'barnaise', 'your', 'aged', 'a', 'spring', 'himalayan', 'g', 'hot']"
Pizza Posto,4.7,25 £ ou moins,Pizzéria,[]
Element,4.4,25 £ ou moins,Écossaise,[]
Tapa,4.8,De 26 £ à 40 £,Espagnole,"['treats', 'there', 'figs', 'why', 'gooseberry', 'finish', 'style', 'airen', 'granada', 'take', 'catalua', 'peaches', 'hazelnuts', 'bananas', 'already', 'packed', 'garnish', 'world', 'palacio', 'goya', 'apricots', 'fresas', 'drinks', 'not', 'lager', 'lovely', 'zesty', 'gin', 'beer', 'barinas', 'most', 'tropcial', 'graciano', 'examples', 'spirit', 'hermanos', 'glass', 'well', 'top', 'please', 'flair', 'in', 'full', 'intensity', 'blossom', 'green', 'were', 'appletiser', 'weighty', 'uninitiated', 'from', 'bonbons', 'hand', 'coronas', 'medium', 'gb', 'especial', 'shamgria', 'cava', 'on', 'want', 'pepper', 'rosado', 'taken', 'torello', 'journey', 'garnacha', 'expressive', 'reserva', 'hiding', 'piqueras', 'super', 'supple', 'enate', 'truffles', 'continue', 'certified', 'jumilla', 'seductive', 'fefianes', 'dense', 'genuinely', 'trepat', 'floralise', 'rb', 'we', 'do', 'lighter', 'wine', 'amontillado', 'peppery', 'canforrales', 'eguizbal', 'alhambra', 'valencia', 'honeyed', 'year', 'different', 'del', 'artisanal', 'trust', 'perform', 'wonderful', 'delicate', 'bodegas', 'floral', 'jasmine', 'powerful', 'wee', 'by', 'orange', 'damm', 'natural', 'rueda', 'gewurztraminer', 'extremely', 'vines', 'sip', 'bone', 'escapada', 'up', 'palo', 'quaffable', 'fever', 'find', 'just', 'treixadura', 'barcelona', 'lightly', 'crianza', 'source', 'excitingly', 'food', 'macabeo', 'love', 'kripta', 'limited', 'cant', 'say', 'getariako', 'duque', 'seedlip', 'caramel', 'blanco', 'house', 'cinco', 'kupela', 'energetic', 'costa', 'whilst', 'bernon', 'fentimans', 'than', 'ask', 'ale', 'xarello', 'turbocharged', 'navajas', 'reviving', 'zuri', 'coke', 'dive', 'bound', 'millar', 'rewarding', 'integrated', 'galindo', 'peppercorns', 'ripe', 'marqus', 'offdry', 'family', 'everything', 'riscal', 'goru', 'dont', 'blanc', 'txakoli', 'chorizo', 'any', 'happy', 'frozen', 'superbly', 'aromas', 'chocolate', 'prawns', 'txkolina', 'lemonade', 'at', 'organic', 'pepe', 'fevertree', 'sec', 'plums', 'malibu', 'long', 'fennel', 'honey', 'coffee', 'grown', 'lemon', 'palomino', 'happens', 'viura', 'la', 'bracing', 'navarra', 'everyone', 'sauvignon', 'fruit', 'opulent', 'grapefruit', 'expression', 'orchard', 'beberide', 'luis', 'spiced', 'honeysuckle', 'berries', 'scillian', 'warming', 'ninja', 'serve', 'mint', 'structured', 'slices', 'quaffing', 'fanta', 'madrid', 'woodland', 'delicious', 'tell', 'andalucia', 'jammy', 'lurton', 'xoriguer', 'baixes', 'licorice', 'price', 'strawberry', 'coca', 'prosecco', 'blend', 'penedes', 'oak', 'dry', 'canfo', 'refreshing', 'one', 'purple', 'best', 'dried', 'basque', 'estrellas', 'cinnamon', 'strawberries', 'marques', 'thought', 'fresh', 'very', 'verbena', 'for', 'barrameda', 'paprika', 'excellent', 'mediterranean', 'now', 'pina', 'tinta', 'chilli', 'tonic', 'balsam', 'rama', 'like', 'doesnt', 'nuances', 'served', 'brewers', 'alcoholic', 'tempranillo', 'absolute', 'besties', 'complex', 'designed', 'our', 'creamy', 'ice', 'three', 'really', 'light', 'hints', 'navarette', 'also', 'alcohol', 'ginja', 'chardonnay', 'almonds', 'grapes', 'described', 'zero', 'dumfriesshire', 'quemado', 'deep', 'socarrada', 'acidity', 'richness', 'ultra', 'should', 'pirineos', 'cosmopolitan', 'version', 'rich', 'toro', 'chargrilled', 'bubbles', 'velvety', 'spice', 'cardamon', 'violets', 'asked', 'salted', 'fruits', 'sole', 'melon', 'beaujolais', 'distilled', 'apple', 'black', 'oloroso', 'honeydew', 'real', 'more', 'own', 'albario', 'syrah', 'liquorice', 'production', 'yeast', 'larios', 'those', 'tree', 'bordon', 'easy', 'cucumber', 'blackberries', 'palma', 'notes', 'infused', 'salt', 'low', 'pastora', 'via', 'juan', 'el', 'dates', 'fascinating', 'entirely', 'tio', 'twists', 'cheapest', 'it', 'of', 'always', 'serious', 'moscatel', 'matusalem', 'triple', 'luna', 'malbec', 'walnuts', 'wheels', 'point', 'so', 'heart', 'galashiels', 'implicitly', 'toasted', 'balance', 'satisfying', 'blackcurrants', 'be', 'cristatus', 'campillo', 'cariena', 'wild', 'add', 'about', 'are', 'pineapple', 'vanilla', 'limon', 'alta', 'alkkemist', 'minerality', 'body', 'however', 'sprite', 'silky', 'finca', 'lots', 'forest', 'barrels', 'peach', 'sangria', 'wed', 'menorca', 'unique', 'pair', 'con', 'these', 'brandy', 'favourites', 'to', 'balanced', 'elegant', 'between', 'young', 'tropical', 'agusti', 'dalton', 'us', 'cherries', 'citrussy', 'producer', 'cabernet', 'after', 'cortado', 'matsu', 'intense', 'vegan', 'need', 'water', 'closely', 'can', 'fino', 'years', 'granizado', 'executed', 'free', 'dramatically', 'origins', 'peel', 'chat', 'incredible', 'red', 'over', 'bags', 'together', 'drink', 'ras', 'youve', 'rimmed', 'rare', 'first', 'zudugarai', 'small', 'menu', 'mare', 'aged', 'apples', 'classic', 'mirabras', 'if', 'pesquera', 'truly', 'brewed', 'might', 'cider', 'ourselves', 'is', 'white', 'pink', 'savory', 'passion', 'lychees', 'tempest', 'valduero', 'de', 'rosemary', 'only', 'unmissable', 'contains', 'luscious', 'hesitate', 'agua', 'smoked', 'special', 'an', 'driven', 'non', 'galicia', 'mata', 'its', 'godello', 'vintage', 'herbal', 'monastrell', 'variety', 'their', 'perhaps', 'corua', 'worlds', 'wines', 'end', 'kick', 'voluptuous', 'rose', 'merlot', 'irrepetible', 'calimocho', 'unctuous', 'rar', 'mazuelo', 'mahou', 'totally', 'sexy', 'crisp', 'yet', 'and', 'gt', 'lavender', 'out', 'lush', 'sweet', 'seafood', 'logroo', 'recio', 'pescador', 'candied', 'weve', 'famous', 'increase', 'seeds', 'francoespaolas', 'sanlcar', 'bordn', 'sparkling', 'lemons', 'aromatic', 'nords', 'citrus', 'scotland', 'nutty', 'as', 'oro', 'understand', 'tapas', 'southern', 'winning', 'with', 'paired', 'fyi', 'country', 'drier', 'iberian', 'worked', 'skills', 'thyme', 'indian', 'that', 'blueberries', 'soft', 'manzanilla', 'apostoles', 'get', 'combined', 'petals', 'lees', 'you', 'parellada', 'mallorca', 'bright', 'choose', 'priorat', 'rioja', 'the', 'diet', 'beltza', 'dehydrated', 'sticks', 'en', 'margarita', 'shortcut', 'textured', 'getaria', 'some', 'ginger', 'held', 'spain', 'plonk', 'overwhelming', 'scottish', 'tobacco', 'absolutely', 'cola', 'raisins', 'ribero', 'tannins', 'spices', 'subtle', 'but', 'sweetness', 'worilds', 'old', 'spanish', 'award', 'pear', 'juice', 'oventosela', 'empord', 'pedroximenez', 'dorada', 'hondarribi', 'noe', 'montico', 'winemaking', 'perfect', 'charming', 'what', 'start', 'gran', 'fabulosa', 'jerez', 'modern', 'a', 'bierzo', 'lemony', 'estrella', 'dark', 'juices', 'verdejo', 'juicy', 'mencia']"
Sora Lella Vegan Roman Restaurant,4.8,25 £ ou moins,Végane,[]
Coro Chocolate Cafe,4.3,25 £ ou moins,Dessert,[]
Bodega - Leith,4.8,25 £ ou moins,Mexicaine Contemporaine,"['rum', 'cod', 'gingerella', 'sugar', 'brewing', 'northern', 'maraschino', 'dorado', 'jarritos', 'black', 'collins', 'grape', 'oloroso', 'cider', 'amaretto', 'union', 'zinfandel', 'onion', 'whisky', 'lime', 'peppers', 'white', 'street', 'madero', 'camden', 'chocolate', 'two', 'uno', 'passionfruit', 'puebla', 'bouschet', 'lemonade', 'de', 'lager', 'x', 'garganega', 'vicarios', 'cucumber', 'organic', 'tortilla', 'contains', 'co', 'pico', 'smoked', 'chili', 'fried', 'gin', 'squash', 'urban', 'vila', 'per', 'bean', 'cream', 'sec', 'cocchi', 'egg', 'salt', 'homemade', 'fennel', 'corkage', 'arts', 'veracruz', 'lemon', 'castleforte', 'doc', 'magic', 'alba', 'el', 'chartreuse', 'rosa', 'pale', 'lodi', 'yorkshire', 'fruit', 'vergal', 'guacamole', 'carte', 'of', 'main', 'olive', 'daily', 'mexican', 'sour', 'plantation', 'hill', 'triple', 'grapefruit', 'green', 'quiquiriqui', 'streetstyle', 'rhuby', 'orchard', 'barbacoa', 'tomatillo', 'big', 'isle', 'lions', 'ceviche', 'bitters', 'spiced', 'shiraz', 'campari', 'les', 'medium', 'basil', 'maximum', 'gb', 'buffalo', 'nova', 'scotto', 'negroni', 'byob', 'diabla', 'sauce', 'arrete', 'bruxo', 'munlochy', 'monastrellmerlot', 'chips', 'feta', 'toasted', 'pays', 'clara', 'tomato', 'options', 'prawn', 'gallo', 'beatnik', 'casa', 'martin', 'gomme', 'coconut', 'dip', 'pork', 'stout', 'tommys', 'coriander', 'cheese', 'leeds', 'crmant', 'london', 'person', 'marinated', 'add', 'salisbury', 'pineapple', 'pisco', 'blue', 'italy', 'cardamom', 'churros', 'dry', 'roasted', 'tiger', 'sesame', 'potato', 'soda', 'origin', 'one', 'size', 'vinho', 'sodas', 'as', 'mezcal', 'chicken', 'broccoli', 'sling', 'recommend', 'mayo', 'cerveza', 'rock', 'cinnamon', 'matchsticks', 'salsa', 'bottle', 'walnut', 'with', 'we', 'vine', 'padron', 'west', 'fresh', 'bruichladdich', 'hawkes', 'pair', 'rhubarb', 'americano', 'con', 'port', 'charlotte', 'town', 'wings', 'avocado', 'france', 'trentham', 'torino', 'potatoes', 'fashioned', 'chickpea', 'corn', 'baja', 'chilli', 'ipa', 'peanut', 'bodegas', 'shallots', 'pairs', 'slaw', 'cranberry', 'alicante', 'chimichurri', 'rivers', 'served', 'korean', 'sage', 'margarita', 'butter', 'carnitas', 'ginger', 'syrup', 'lolibet', 'oil', 'spain', 'ice', 'doa', 'cola', 'cinsault', 'salazar', 'dressing', 'tuesday', 'salmon', 'estate', 'gipsy', 'whit', 'limoux', 'horseradish', 'sherry', 'free', 'almonds', 'dark', 'lind', 'elderflower', 'st', 'old', 'sugo', 'chipotle', 'pinoso', 'juice', 'beef', 'peychauds', 'orgeat', 'mexico', 'guests', 'red', 'paloma', 'verde', 'parmesan', 'caramel', 'pacifico', 'tempura', 'club', 'house', 'domaine', 'blanco', 'vega', 'california', 'celery', 'specials', 'tom', 'tacos', 'espolon', 'agave', 'reposado', 'murphys', 'brewery', 'tequila', 'australia', 'ale', 'albarino', 'chargrilled', 'juices', 'tart', 'regular', 'hells', 'monk', 'karma', 'crema', 'brut', 'a', 'beans', 'classic', 'lemony', 'choosing', 'puyols', 'houmous', 'veronese', 'salted', 'banoffee', 'veneto', 'azur']"
The Ivy on the Square,4.2,De 26 £ à 40 £,Britannique Moderne,[]
Luxford Burgers and Lounge Bar,4.1,25 £ ou moins,Burgers,"['highland', 'still', 'onions', 'apple', 'load', 'black', 'jalapeos', 'onion', 'raspberry', 'nuisance', 'lime', 'melted', 'ketchup', 'tomatoes', 'marshmallows', 'lettuce', 'monterey', 'italian', 'two', 'chocolate', 'lemonade', 'rosemary', 'cakes', 'x', 'cucumber', 'american', 'co', 'smoked', 'crispy', 'beer', 'nettle', 'cream', 'sriracha', 'loaded', 'cake', 'homemade', 'salt', 'honey', 'lemon', 'pots', 'blood', 'jalapeo', 'bacon', 'burgers', 'pot', 'vintage', 'milk', 'pesto', 'gem', 'press', 'labyrinth', 'of', 'please', 'guacamole', 'in', 'skinon', 'topped', 'select', 'from', 'thick', 'southernfried', 'bundaberg', 'and', 'scotch', 'caramelised', 'sliced', 'westworld', 'standard', 'gb', 'jack', 'bourbon', 'truffle', 'sauce', 'rarebit', 'fries', 'pepper', 'sweet', 'thickshake', 'mint', 'crisps', 'shrek', 'ml', 'relish', 'curiosity', 'all', 'patties', 'mature', 'rocket', 'rings', 'options', 'darko', 'cheese', 'fiction', 'tenders', 'biscoff', 'beerbattered', 'reeses', 'dr', 'side', 'strawberry', 'following', 'add', 'blend', 'bits', 'are', 'sparkling', 'shake', 'biscuit', 'vanilla', 'toppings', 'potato', 'smokey', 'one', 'burger', 'as', 'pickles', 'chicken', 'fight', 'mayo', 'strangelove', 'halloumi', 'salsa', 'strawberries', 'with', 'them', 'sauces', 'blended', 'salad', 'fresh', 'sea', 'road', 'carrot', 'for', 'pestofried', 'highlander', 'soho', 'katsu', 'to', 'lotus', 'kentish', 'crushed', 'the', 'orange', 'milkshake', 'served', 'tunnocks', 'sticks', 'panfried', 'water', 'up', 'ginger', 'oz', 'our', 'victorian', 'drizzle', 'ice', 'three', 'oreos', 'cola', 'run', 'dressing', 'beercandied', 'double', 'sprinkled', 'or', 'pieces', 'pulp', 'mango', 'elderflower', 'fillet', 'bbq', 'mayonnaise', 'juice', 'beef', 'red', 'basket', 'generously', 'parmesan', 'wedges', 'garlic', 'job', 'club', 'house', 'whipped', 'tea', 'lux', 'mustard', 'fentimans', 'streaky', 'luxfords', 'rocky', 'lavishly', 'aged', 'sunblushed', 'cheddar', 'oreo', 'a', 'spring', 'donnie']"
Edinburgh - Bucks Bar Hanover Street,4.7,25 £ ou moins,Américaine,"['applewood', 'tennessee', 'grated', 'style', 'japanese', 'glaze', 'brownie', 'staff', 'omega', 'not', 'then', 'flavoured', 'american', 'pudding', 'fried', 'crispy', 'sriracha', 'boy', 'cake', 'recipe', 'glass', 'has', 'in', 'green', 'haloumi', 'freshly', 'from', 'seriously', 'hand', 'gb', 'on', 'spicy', 'assault', 'mature', 'panther', 'buttermilk', 'pick', 'mixed', 'spike', 'satay', 'key', 'smirnoff', 'smothered', 'smokey', 'cholesterol', 'additional', 'fats', 'use', 'mayo', 'mexicheese', 'legendary', 'we', 'salad', 'wings', 'suki', 'peanut', 'plant', 'by', 'which', 'nose', 'buff', 'trans', 'booze', 'chip', 'solero', 'oil', 'breast', 'cock', 'mango', 'canadian', 'caramel', 'house', 'iceberg', 'whipped', 'dips', 'than', 'ask', 'dead', 'shredded', 'coke', 'rum', 'fingers', 'xx', 'kung', 'any', 'ketchup', 'high', 'choc', 'chocolate', 'danielscoffee', 'cauliflower', 'lemongrass', 'chop', 'shots', 'honey', 'chinese', 'lemon', 'original', 'milk', 'bongo', 'fruit', 'handcut', 'olive', 'sour', 'jam', 'gfo', 'layered', 'upgrade', 'icing', 'gf', 'shakes', 'cauli', 'spiced', 'ninja', 'vodka', 'bites', 'mon', 'mint', 'dipped', 'bourboncaramel', 'guilt', 'skinny', 'togarashi', 'e', 'coconut', 'nuggets', 'cheese', 'strawberry', 'blend', 'buttered', 'leos', 'blue', 'potato', 'sesame', 'ranch', 'gluten', 'sticky', 'pickles', 'rapeseed', 'topping', 'saturated', 'fresh', 'for', 'fillets', 'bakery', 'chilli', 'tonkatsu', 'biscuitsvanilla', 'served', 'buds', 'korean', 'mac', 'cantonese', 'butter', 'syrup', 'browns', 'our', 'creamy', 'ice', 'nonnas', 'vitamin', 'damn', 'light', 'dressing', 'also', 'bun', 'zero', 'base', 'kewpie', 'filling', 'reduce', 'grade', 'bulleit', 'based', 'chick', 'version', 'firewings', 'shortened', 'mlk', 'your', 'baileysnutellachocolatehazelnut', 'cheddar', 'spice', 'layers', 'choice', 'extra', 'morgans', 'aero', 'lime', 'gojuchang', 'seed', 'more', 'crust', 'strictly', 'whole', 'smoke', 'adults', 'salt', 'low', 'pure', 'nutella', 'fussy', 'warning', 'nuts', 'banana', 'draught', 'p', 'above', 'flamin', 'of', 'luxury', 'local', 'made', 'scotch', 'coco', 'chips', 'all', 'chinatown', 'coriander', 'jackfruit', 'biscoff', 'saltnchilli', 'maple', 'marinated', 'velvet', 'add', 'vanilla', 'fat', 'burger', 'pm', 'kim', 'running', 'mans', 'mums', 'to', 'popcorn', 'cococaribacrme', 'slaw', 'coleslaw', 'pakora', 'buck', 'vegan', 'plain', 'float', 'double', 'or', 'pieces', 'fri', 'free', 'bbq', 'includes', 'hours', 'red', 'drink', 'coated', 'garlic', 'tempura', 'celery', 'fiery', 'smooth', 'takeaway', 'menu', 'bru', 'brioche', 'ingredient', 'classic', 'tex', 'flavours', 'taste', 'hot', 'times', 'onions', 'pastry', 'jalapeos', 'is', 'onion', 'white', 'pink', 'street', 'lettuce', 'passion', 'sponge', 'de', 'only', 'contains', 'mex', 'special', 'patty', 'soy', 'an', 'cream', 'waffle', 'seasoning', 'moist', 'else', 'milkstrawberry', 'buckora', 'jong', 'waffles', 'herb', 'big', 'crisp', 'furious', 'and', 'vegetarian', 'addictive', 'buffalo', 'jack', 'twice', 'liqueur', 'bourbon', 'sauce', 'curry', 'fries', 'bonnet', 'sweet', 'choices', 'chillies', 'train', 'coating', 'heat', 'syrupbiscoff', 'pressed', 'bucker', 'dip', 'nashville', 'cheeezusss', 'bread', 'cookie', 'mop', 'freaks', 'dough', 'as', 'chicken', 'pow', 'southern', 'thai', 'mess', 'member', 'with', 'country', 'meringue', 'indian', 'soft', 'speciality', 'deal', 'get', 'bowl', 'seitan', 'smirnoffpanther', 'available', 'fire', 'choose', 'the', 'dairy', 'macncheesed', 'enough', 'cheesecake', 'pao', 'pie', 'mothership', 'inspired', 'king', 'irn', 'gravy', 'crafted', 'but', 'juice', 'n', 'hash', 'monounsaturated', 'flaming', 'authentic', 'mustard', 'bananefresh', 'macncheese', 'scoop', 'a', 'bucks', 'skin', 'spring', 'nutjob']"
SEN Vietnamese Dining,4.8,De 26 £ à 40 £,Vietnamienne,[]
La Garrigue,4.7,De 26 £ à 40 £,Française,"['cod', 'pistachio', 'duck', 'filet', 'onions', 'soup', 'raspberry', 'seed', 'marnier', 'le', 'truite', 'et', 'italian', 'chocolate', 'leaves', 'french', 'ij', 'crme', 'de', 'crotons', 'heritage', 'lincolnshire', 'anglaise', 'smoked', 'confit', 'carotte', 'cream', 'egg', 'homemade', 'pure', 'faisan', 'morteaux', 'lemon', 'croquette', 'crusted', 'la', 'panceta', 'cvarrot', 'fish', 'vgtalien', 'gem', 'terroirs', 'of', 'cheeze', 'oatcakes', 'nos', 'trout', 'lentils', 'herb', 'citron', 'from', 'walnuts', 'and', 'selection', 'mushrooms', 'slection', 'market', 'peas', 'les', 'berries', 'gb', 'twice', 'sauce', 'gras', 'little', 'seafood', 'traditional', 'quince', 'hen', 'franaise', 'tomato', 'rocket', 'chestnuts', 'spinach', 'crpes', 'salsify', 'dip', 'casserole', 'lardons', 'pork', 'stuffed', 'au', 'cumin', 'souffl', 'biscuit', 'vanilla', 'daube', 'roasted', 'chowder', 'creams', 'with', 'buckwheat', 'meringue', 'salad', 'wine', 'cherry', 'jus', 'chevreuil', 'foie', 'fromages', 'celeriac', 'potatoes', 'sausage', 'terrine', 'du', 'roquefort', 'plant', 'crushed', 'cranberry', 'baby', 'cheesecake', 'venison', 'mellis', 'water', 'cheeses', 'vegan', 'ice', 'vinegar', 'pigeon', 'baked', 'breast', 'dressing', 'puy', 'belly', 'leg', 'warm', 'grand', 'saffron', 'sorbets', 'crepe', 'brule', 'mayonnaise', 'soupe', 'scented', 'pear', 'selected', 'poissons', 'glaces', 'poisson', 'coulis', 'red', 'garlic', 'tarte', 'vegetable', 'brle', 'compote', 'frangipane', 'lingot', 'pheasant', 'based', 'rich', 'creamed', 'cassoulet', 'tart', 'cabillaud', 'poppy', 'a', 'marche', 'toulouse', 'beans', 'dark', 'suprme']"
Whiski Rooms,4.5,25 £ ou moins,Écossaise,"['whiski', 'skink', 'onions', 'haddock', 'moving', 'john', 'soup', 'onion', 'whisky', 'leek', 'chorizo', 'peppers', 'focaccia', 'white', 'mashed', 'tomatoes', 'days', 'lime', 'sourdough', 'lettuce', 'chocolate', 'olives', 'macaroni', 'smoky', 'plum', 'ij', 'staff', 'crme', 'rosemary', 'only', 'braised', 'fraiche', 'oven', 'fed', 'pudding', 'cured', 'smoked', 'crispy', 'shortbread', 'cream', 'peppercorn', 'sriracha', 'egg', 'honey', 'ways', 'fig', 'lemon', 'raspberries', 'bacon', 'gruyere', 'supreme', 'burgers', 'flat', 'sandwiches', 'fish', 'gem', 'raspberry', 'sauteed', 'coast', 'of', 'please', 'list', 'olive', 'steaks', 'handmade', 'green', 'topped', 'tartare', 'neeps', 'herb', 'cullen', 'from', 'gel', 'perthshire', 'leaf', 'chunky', 'luxury', 'local', 'spiced', 'selection', 'scotch', 'and', 'caramelised', 'vegetarian', 'charcuterie', 'berries', 'peas', 'cabbage', 'gherkins', 'option', 'date', 'gb', 'eye', 'bocconcini', 'truffle', 'sauce', 'on', 'spicy', 'vinaigrette', 'haggis', 'chips', 'traditional', 'slices', 'toasted', 'dill', 'goujons', 'tomato', 'rocket', 'rings', 'parsnip', 'iron', 'curado', 'coriander', 'cheese', 'bread', 'shoots', 'marinated', 'wild', 'mixed', 'add', 'lamb', 'ozg', 'aioli', 'are', 'toffee', 'blue', 'vanilla', 'salted', 'dry', 'roasted', 'chowder', 'potato', 'till', 'burger', 'sticky', 'dried', 'chicken', 'mushy', 'broccoli', 'mangetout', 'mayo', 'pm', 'lucas', 'rib', 'mountain', 'cranachan', 'with', 'pea', 'sauces', 'east', 'salad', 'wine', 'thyme', 'cherry', 'jus', 'avocado', 'fondant', 'for', 'sandwich', 'mediterranean', 'mash', 'potatoes', 'sausage', 'brulee', 'four', 'roast', 'ardbeg', 'oats', 'available', 'baby', 'orange', 'vinci', 'served', 'venison', 'mellis', 'cheesecake', 'pie', 'leeks', 'butter', 'mozzarella', 'vegan', 'oz', 'our', 'butcher', 'oil', 'under', 'ice', 'three', 'cajun', 'scottish', 'bashed', 'breast', 'shoot', 'dressing', 'years', 'salmon', 'biscuits', 'saffron', 'gravy', 'mango', 'grapes', 'whiskis', 'steak', 'mayonnaise', 'old', 'breaded', 'beef', 'caper', 'glazed', 'whiskies', 'red', 'bearnaise', 'parmesan', 'chutney', 'caramel', 'garlic', 'mushroom', 'house', 'compote', 'talisker', 'balsamic', 'matured', 'carrots', 'rooms', 'mustard', 'loin', 'ham', 'ask', 'rolled', 'salami', 'sun', 'chargrilled', 'rolls', 'shoulder', 'picante', 'gilmour', 'blt', 'aged', 'cheddar', 'classic', 'beans', 'tarragon', 'spring', 'shallots', 'serrano', 'grass', 'hot']"
